,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4924,Underground city,43.648833200000006,-79.3782805,GoodLife Fitness,43.65113563166627,-79.37879687835455,Gym
4925,Underground city,43.648833200000006,-79.3782805,Canoe,43.647452066183476,-79.38132001815676,Restaurant
4926,Underground city,43.648833200000006,-79.3782805,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
4927,Underground city,43.648833200000006,-79.3782805,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
4928,Underground city,43.648833200000006,-79.3782805,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
4929,Underground city,43.648833200000006,-79.3782805,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
4930,Underground city,43.648833200000006,-79.3782805,Café Plenty,43.6491179354577,-79.37831288380438,Café
4931,Underground city,43.648833200000006,-79.3782805,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
4932,Underground city,43.648833200000006,-79.3782805,Marché Mövenpick,43.64723237089591,-79.37759119081164,Restaurant
4933,Underground city,43.648833200000006,-79.3782805,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
4934,Underground city,43.648833200000006,-79.3782805,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
4935,Underground city,43.648833200000006,-79.3782805,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
4936,Underground city,43.648833200000006,-79.3782805,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
4937,Underground city,43.648833200000006,-79.3782805,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
4938,Underground city,43.648833200000006,-79.3782805,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
4939,Underground city,43.648833200000006,-79.3782805,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
4940,Underground city,43.648833200000006,-79.3782805,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
4941,Underground city,43.648833200000006,-79.3782805,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
4942,Underground city,43.648833200000006,-79.3782805,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
4943,Underground city,43.648833200000006,-79.3782805,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
4944,Underground city,43.648833200000006,-79.3782805,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
4945,Underground city,43.648833200000006,-79.3782805,Terroni,43.650927,-79.375602,Italian Restaurant
4946,Underground city,43.648833200000006,-79.3782805,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
4947,Underground city,43.648833200000006,-79.3782805,Berczy Park,43.64804835388851,-79.3751722909452,Park
4948,Underground city,43.648833200000006,-79.3782805,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
4949,Underground city,43.648833200000006,-79.3782805,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
4950,Underground city,43.648833200000006,-79.3782805,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
4951,Underground city,43.648833200000006,-79.3782805,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
4952,Underground city,43.648833200000006,-79.3782805,King Taps,43.648475974183,-79.38205778358744,Gastropub
4953,Underground city,43.648833200000006,-79.3782805,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
4954,Underground city,43.648833200000006,-79.3782805,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
4955,Underground city,43.648833200000006,-79.3782805,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
4956,Underground city,43.648833200000006,-79.3782805,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
4957,Underground city,43.648833200000006,-79.3782805,Maman,43.64830873804684,-79.38225333898805,Café
4958,Underground city,43.648833200000006,-79.3782805,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
4959,Underground city,43.648833200000006,-79.3782805,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
4960,Underground city,43.648833200000006,-79.3782805,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
4961,Underground city,43.648833200000006,-79.3782805,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
4962,Underground city,43.648833200000006,-79.3782805,Fresh On Front,43.647888,-79.374586,Vegetarian / Vegan Restaurant
4963,Underground city,43.648833200000006,-79.3782805,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
4964,Underground city,43.648833200000006,-79.3782805,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
4965,Underground city,43.648833200000006,-79.3782805,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
4966,Underground city,43.648833200000006,-79.3782805,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
4967,Underground city,43.648833200000006,-79.3782805,Bymark,43.647217284018005,-79.38125188166379,Restaurant
4968,Underground city,43.648833200000006,-79.3782805,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
4969,Underground city,43.648833200000006,-79.3782805,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
4970,Underground city,43.648833200000006,-79.3782805,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
4971,Underground city,43.648833200000006,-79.3782805,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
4972,Underground city,43.648833200000006,-79.3782805,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
4973,Underground city,43.648833200000006,-79.3782805,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
4974,Underground city,43.648833200000006,-79.3782805,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
4975,Underground city,43.648833200000006,-79.3782805,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
4976,Underground city,43.648833200000006,-79.3782805,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
4977,Underground city,43.648833200000006,-79.3782805,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
4978,Underground city,43.648833200000006,-79.3782805,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
4979,Underground city,43.648833200000006,-79.3782805,GoodLife Fitness,43.650805604431795,-79.37669340479917,Gym
4980,Underground city,43.648833200000006,-79.3782805,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
4981,Underground city,43.648833200000006,-79.3782805,Fast Fresh Foods,43.649392411305456,-79.37812292780795,Salad Place
4982,Underground city,43.648833200000006,-79.3782805,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
4983,Underground city,43.648833200000006,-79.3782805,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
4984,Underground city,43.648833200000006,-79.3782805,Jump,43.64814738516352,-79.37875242540652,American Restaurant
4985,Underground city,43.648833200000006,-79.3782805,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
4986,Underground city,43.648833200000006,-79.3782805,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
4987,Underground city,43.648833200000006,-79.3782805,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
4988,Underground city,43.648833200000006,-79.3782805,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
4989,Underground city,43.648833200000006,-79.3782805,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
4990,Underground city,43.648833200000006,-79.3782805,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
4991,Underground city,43.648833200000006,-79.3782805,Real Mo-Mo's,43.64917104367335,-79.37492952592592,Restaurant
4992,Underground city,43.648833200000006,-79.3782805,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
4993,Underground city,43.648833200000006,-79.3782805,Starbucks,43.649743251720665,-79.3794307872276,Coffee Shop
4994,Underground city,43.648833200000006,-79.3782805,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
4995,Underground city,43.648833200000006,-79.3782805,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
4996,Underground city,43.648833200000006,-79.3782805,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
4997,Underground city,43.648833200000006,-79.3782805,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
4998,Underground city,43.648833200000006,-79.3782805,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
4999,Underground city,43.648833200000006,-79.3782805,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
5000,Underground city,43.648833200000006,-79.3782805,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
5001,Underground city,43.648833200000006,-79.3782805,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
5002,Underground city,43.648833200000006,-79.3782805,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
5003,Underground city,43.648833200000006,-79.3782805,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
5004,Underground city,43.648833200000006,-79.3782805,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
5005,Underground city,43.648833200000006,-79.3782805,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
5006,Underground city,43.648833200000006,-79.3782805,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
5007,Underground city,43.648833200000006,-79.3782805,The Works,43.648695612137146,-79.37404677271843,Restaurant
5008,Underground city,43.648833200000006,-79.3782805,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
5009,Underground city,43.648833200000006,-79.3782805,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
5010,Underground city,43.648833200000006,-79.3782805,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
5011,Underground city,43.648833200000006,-79.3782805,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
5012,Underground city,43.648833200000006,-79.3782805,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
5013,Underground city,43.648833200000006,-79.3782805,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
5014,The Kingsway,43.652674,-79.507194,LCBO,43.64830547025098,-79.50788144107516,Liquor Store
5015,The Kingsway,43.652674,-79.507194,Starbucks,43.64829232178871,-79.5077497137651,Coffee Shop
5016,The Kingsway,43.652674,-79.507194,The Old Sod,43.64829704413176,-79.50764180149628,Pub
5017,The Kingsway,43.652674,-79.507194,Kingsway Pop's Smoke Shop,43.64958267433415,-79.50678856179694,Smoke Shop
5018,The Kingsway,43.652674,-79.507194,Gabby's Grill & Taps,43.648451979703715,-79.50648193548962,Bar
5019,The Kingsway,43.652674,-79.507194,Cafe Jules Pâtisserie,43.648877,-79.506348,Bakery
5020,The Kingsway,43.652674,-79.507194,Edward Jones - Financial Advisor: Scott A Thompson,43.64928,-79.50343,Business Service
5021,The Kingsway,43.652674,-79.507194,Lambton-Kingsway Park,43.65708490159558,-79.5081446552562,Park
5022,Montgomery Road,43.6495741,-79.519966,Thai Express,43.64532898788039,-79.52185856038977,Restaurant
5023,Montgomery Road,43.6495741,-79.519966,GoodLife Fitness,43.64554,-79.522255,Gym
5024,Montgomery Road,43.6495741,-79.519966,Mitzie's Jerk,43.6452148372177,-79.52141242658975,Caribbean Restaurant
5025,Montgomery Road,43.6495741,-79.519966,Black Angus Steak House,43.64556926346522,-79.51852002351998,Steakhouse
5026,Montgomery Road,43.6495741,-79.519966,Squire & Firkin,43.645231296334295,-79.52124579478895,Pub
5027,Montgomery Road,43.6495741,-79.519966,Enterprise Rent-A-Car,43.6468599,-79.51511,Rental Car Location
5028,Montgomery Road,43.6495741,-79.519966,Vince's Market,43.646193,-79.515962,Grocery Store
5029,Old Mill North,43.652091799999994,-79.49007379999998,Campo,43.655191,-79.487067,Italian Restaurant
5030,Old Mill North,43.652091799999994,-79.49007379999998,Old Mill Toronto,43.651011078509626,-79.49322209020357,American Restaurant
5031,Old Mill North,43.652091799999994,-79.49007379999998,Étienne Brulé Park,43.65281386452948,-79.49217796325684,Park
5032,Old Mill North,43.652091799999994,-79.49007379999998,The Spa at The Old Mill,43.650823685687385,-79.49319046516692,Spa
5033,Old Mill North,43.652091799999994,-79.49007379999998,King's Mill Park,43.64933168026134,-79.49282800688802,Park
5034,Old Mill North,43.652091799999994,-79.49007379999998,The Humber River,43.64776269048655,-79.49024625771679,River
5035,Old Mill North,43.652091799999994,-79.49007379999998,Old Mill Subway Station,43.64989189122272,-79.49532242819866,Metro Station
5036,Church and Wellesley,43.664542100000006,-79.38175229999999,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
5037,Church and Wellesley,43.664542100000006,-79.38175229999999,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
5038,Church and Wellesley,43.664542100000006,-79.38175229999999,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
5039,Church and Wellesley,43.664542100000006,-79.38175229999999,DAVIDsTEA,43.66492997804687,-79.38063036396566,Tea Room
5040,Church and Wellesley,43.664542100000006,-79.38175229999999,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
5041,Church and Wellesley,43.664542100000006,-79.38175229999999,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
5042,Church and Wellesley,43.664542100000006,-79.38175229999999,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
5043,Church and Wellesley,43.664542100000006,-79.38175229999999,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
5044,Church and Wellesley,43.664542100000006,-79.38175229999999,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
5045,Church and Wellesley,43.664542100000006,-79.38175229999999,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
5046,Church and Wellesley,43.664542100000006,-79.38175229999999,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
5047,Church and Wellesley,43.664542100000006,-79.38175229999999,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
5048,Church and Wellesley,43.664542100000006,-79.38175229999999,T-Swirl Crepe,43.663452,-79.384125,Creperie
5049,Church and Wellesley,43.664542100000006,-79.38175229999999,Starbucks,43.66500900374431,-79.38056421775902,Coffee Shop
5050,Church and Wellesley,43.664542100000006,-79.38175229999999,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
5051,Church and Wellesley,43.664542100000006,-79.38175229999999,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
5052,Church and Wellesley,43.664542100000006,-79.38175229999999,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
5053,Church and Wellesley,43.664542100000006,-79.38175229999999,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
5054,Church and Wellesley,43.664542100000006,-79.38175229999999,Como En Casa,43.66516,-79.384796,Mexican Restaurant
5055,Church and Wellesley,43.664542100000006,-79.38175229999999,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
5056,Church and Wellesley,43.664542100000006,-79.38175229999999,Baskin Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
5057,Church and Wellesley,43.664542100000006,-79.38175229999999,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
5058,Church and Wellesley,43.664542100000006,-79.38175229999999,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
5059,Church and Wellesley,43.664542100000006,-79.38175229999999,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
5060,Church and Wellesley,43.664542100000006,-79.38175229999999,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
5061,Church and Wellesley,43.664542100000006,-79.38175229999999,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
5062,Church and Wellesley,43.664542100000006,-79.38175229999999,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
5063,Church and Wellesley,43.664542100000006,-79.38175229999999,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
5064,Church and Wellesley,43.664542100000006,-79.38175229999999,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801962,Steakhouse
5065,Church and Wellesley,43.664542100000006,-79.38175229999999,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
5066,Church and Wellesley,43.664542100000006,-79.38175229999999,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
5067,Church and Wellesley,43.664542100000006,-79.38175229999999,Ginger,43.665371542785785,-79.38084590182032,Vietnamese Restaurant
5068,Church and Wellesley,43.664542100000006,-79.38175229999999,YMCA,43.66275344493089,-79.3848492869005,Gym
5069,Church and Wellesley,43.664542100000006,-79.38175229999999,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
5070,Church and Wellesley,43.664542100000006,-79.38175229999999,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
5071,Church and Wellesley,43.664542100000006,-79.38175229999999,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
5072,Church and Wellesley,43.664542100000006,-79.38175229999999,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
5073,Church and Wellesley,43.664542100000006,-79.38175229999999,Pegasus Bar,43.66507639965844,-79.38064075593536,Sports Bar
5074,Church and Wellesley,43.664542100000006,-79.38175229999999,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
5075,Church and Wellesley,43.664542100000006,-79.38175229999999,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
5076,Church and Wellesley,43.664542100000006,-79.38175229999999,Mr. Tonkatsu,43.66438157920901,-79.38440717744646,Japanese Restaurant
5077,Church and Wellesley,43.664542100000006,-79.38175229999999,Riddle Room,43.665881092438454,-79.38493615023397,General Entertainment
5078,Church and Wellesley,43.664542100000006,-79.38175229999999,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
5079,Church and Wellesley,43.664542100000006,-79.38175229999999,Seduction,43.66562020759618,-79.38468138721245,Adult Boutique
5080,Church and Wellesley,43.664542100000006,-79.38175229999999,Boutique Bar,43.664219464355675,-79.3804123393745,Gay Bar
5081,Church and Wellesley,43.664542100000006,-79.38175229999999,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
5082,Church and Wellesley,43.664542100000006,-79.38175229999999,LCBO,43.66442750513206,-79.38432654555464,Liquor Store
5083,Church and Wellesley,43.664542100000006,-79.38175229999999,Chatime 日出茶太,43.66110718944032,-79.38298852788093,Bubble Tea Shop
5084,Church and Wellesley,43.664542100000006,-79.38175229999999,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
5085,Church and Wellesley,43.664542100000006,-79.38175229999999,Wendy's,43.662820073147046,-79.38337917323224,Fast Food Restaurant
5086,Church and Wellesley,43.664542100000006,-79.38175229999999,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
5087,Church and Wellesley,43.664542100000006,-79.38175229999999,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
5088,Church and Wellesley,43.664542100000006,-79.38175229999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
5089,Church and Wellesley,43.664542100000006,-79.38175229999999,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
5090,Church and Wellesley,43.664542100000006,-79.38175229999999,Golden Diner,43.66234167901005,-79.37743376144903,Diner
5091,Church and Wellesley,43.664542100000006,-79.38175229999999,Coffee Island,43.66427089680226,-79.38697157138014,Coffee Shop
5092,Church and Wellesley,43.664542100000006,-79.38175229999999,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant
5093,Church and Wellesley,43.664542100000006,-79.38175229999999,Black Bear Espresso,43.66143582514135,-79.3814931962942,Coffee Shop
5094,Church and Wellesley,43.664542100000006,-79.38175229999999,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
5095,Church and Wellesley,43.664542100000006,-79.38175229999999,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
5096,Church and Wellesley,43.664542100000006,-79.38175229999999,Nando's Flame-Grilled Chicken,43.661617063338966,-79.38609536960354,Portuguese Restaurant
5097,Church and Wellesley,43.664542100000006,-79.38175229999999,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
5098,Church and Wellesley,43.664542100000006,-79.38175229999999,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
5099,Church and Wellesley,43.664542100000006,-79.38175229999999,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
5100,Church and Wellesley,43.664542100000006,-79.38175229999999,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
5101,Church and Wellesley,43.664542100000006,-79.38175229999999,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
5102,Church and Wellesley,43.664542100000006,-79.38175229999999,Fran's,43.661255320138636,-79.38389304122866,Diner
5103,Church and Wellesley,43.664542100000006,-79.38175229999999,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
5104,Church and Wellesley,43.664542100000006,-79.38175229999999,Cora Breakfast & Lunch,43.66139369623902,-79.38131959688991,Breakfast Spot
5105,Church and Wellesley,43.664542100000006,-79.38175229999999,Starbucks,43.661353839957364,-79.38319374433136,Coffee Shop
5106,Church and Wellesley,43.664542100000006,-79.38175229999999,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
5107,Church and Wellesley,43.664542100000006,-79.38175229999999,陣 JINYA RAMEN BAR,43.661891182206986,-79.37922344669705,Ramen Restaurant
5108,Church and Wellesley,43.664542100000006,-79.38175229999999,Flash,43.66431873076484,-79.38019013536531,Strip Club
5109,Church and Wellesley,43.664542100000006,-79.38175229999999,California Sandwiches,43.660824989345386,-79.38288750546259,Sandwich Place
5110,Church and Wellesley,43.664542100000006,-79.38175229999999,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
5111,Church and Wellesley,43.664542100000006,-79.38175229999999,Iam Yoga,43.6674609092326,-79.38560159096701,Yoga Studio
5112,Church and Wellesley,43.664542100000006,-79.38175229999999,LCBO,43.66203855690188,-79.37949019078559,Liquor Store
5113,Church and Wellesley,43.664542100000006,-79.38175229999999,Oasis Aqua Lounge,43.66197612790881,-79.377681165469,Lounge
5114,Church and Wellesley,43.664542100000006,-79.38175229999999,Joe Fresh,43.662090006394784,-79.37947982701195,Clothing Store
5115,Church and Wellesley,43.664542100000006,-79.38175229999999,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
5116,Church and Wellesley,43.664542100000006,-79.38175229999999,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
5117,Church and Wellesley,43.664542100000006,-79.38175229999999,Church St. Garage,43.664710240695925,-79.3803316033599,Gay Bar
5118,Church and Wellesley,43.664542100000006,-79.38175229999999,A&W Canada,43.66641495866356,-79.37823495735253,Fast Food Restaurant
5119,Church and Wellesley,43.664542100000006,-79.38175229999999,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
5120,Church and Wellesley,43.664542100000006,-79.38175229999999,Spa Excess,43.66225560735585,-79.37733708431908,Spa
5121,Church and Wellesley,43.664542100000006,-79.38175229999999,Tim Hortons,43.6622422,-79.3768732,Coffee Shop
5122,Church and Wellesley,43.664542100000006,-79.38175229999999,Currie Hall (National Balllet),43.664801482366734,-79.379565,Dance Studio
5123,Church and Wellesley,43.664542100000006,-79.38175229999999,House On McGill,43.66091023248234,-79.3783945057237,Bed & Breakfast
5124,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Rorschach Brewing Co.,43.6634831695922,-79.31982368639481,Brewery
5125,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Leslieville Farmers Market,43.664901398008624,-79.31978354343948,Farmers Market
5126,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,The Sidekick,43.66448428095712,-79.3251615270421,Comic Shop
5127,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Queen Margherita Pizza,43.664685391781596,-79.32416396716876,Pizza Place
5128,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Chino Locos,43.664653279986126,-79.32558448882219,Burrito Place
5129,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,The Green Wood,43.66472825054798,-79.32411719351869,Restaurant
5130,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Ashbridges Bay Skatepark,43.662547867049305,-79.31563069104494,Skate Park
5131,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Chick-n-Joy,43.66518127981666,-79.32140349279904,Fast Food Restaurant
5132,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,East End Garden Centre & Hardware,43.664555216809305,-79.32459829159242,Garden Center
5133,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Amin Car Repair Garage,43.66354387979742,-79.32013017528811,Auto Workshop
5134,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,The Ashbridge Estate,43.66469084363967,-79.32180485658496,Garden
5135,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Jonathan Ashbridge Park,43.664702,-79.319898,Park
5136,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,TTC Russell Division,43.66490791114473,-79.32255956772657,Light Rail Station
5137,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,The Ten Spot,43.664814785818976,-79.32421263111455,Spa
5138,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Toronto Yoga Mamas,43.664823659247176,-79.32433475520406,Yoga Studio
5139,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,TTC Stop #03049,43.66447,-79.325145,Light Rail Station
5140,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Greenwood Cigar & Variety,43.6645377446058,-79.32537913922498,Smoke Shop
5141,Business Reply Mail Processing Centre 969 Eastern,43.66215089999999,-79.321558,Revolution Recording,43.662561,-79.32694,Recording Studio
5142,Humber Bay,43.627833,-79.4844499,Starbucks,43.62789352316939,-79.48927467230807,Coffee Shop
5143,Humber Bay,43.627833,-79.4844499,Tim Hortons,43.628255432085226,-79.48958963155741,Coffee Shop
5144,Humber Bay,43.627833,-79.4844499,Avenue Café + Bistro,43.62420774044238,-79.48435033385968,Café
5145,Humber Bay,43.627833,-79.4844499,Lola's Gelato,43.62713359617109,-79.47836288329324,Ice Cream Shop
5146,Humber Bay,43.627833,-79.4844499,LCBO,43.63009368049455,-79.48198469934417,Liquor Store
5147,Humber Bay,43.627833,-79.4844499,U-Know Sushi,43.63032631048586,-79.48538631142218,Sushi Restaurant
5148,Humber Bay,43.627833,-79.4844499,Roccos Plum Tomato,43.63033467625173,-79.4850120427231,Italian Restaurant
5149,Humber Bay,43.627833,-79.4844499,Pet Valu,43.62990511322557,-79.4808253476682,Pet Store
5150,Humber Bay,43.627833,-79.4844499,Pier 1 Imports,43.62963,-79.481018,Furniture / Home Store
5151,Humber Bay,43.627833,-79.4844499,Popeyes Louisiana Kitchen,43.62717563313557,-79.48798960060577,Fried Chicken Joint
5152,Humber Bay,43.627833,-79.4844499,Booster Juice,43.6299261253003,-79.4819958967828,Smoothie Shop
5153,Humber Bay,43.627833,-79.4844499,Shoppers Drug Mart,43.63040753865002,-79.48281779823964,Pharmacy
5154,Humber Bay,43.627833,-79.4844499,Subway,43.630277710263385,-79.4827369492786,Sandwich Place
5155,Humber Bay,43.627833,-79.4844499,TD Canada Trust,43.63049972705029,-79.48212236166,Bank
